Virtua Cop 2,5.2,0.3	
Virtua Fighter 2,3.75,1.93	
Virtua Fighter 3tb,8.7,0.37	
Virtua Fighter 4,9.3,1.81	
Virtua Fighter 4: Evolution,9.5,0.71	
Virtua Fighter 5 Online,9.0,0.28	
Virtua Fighter 5,8.8,1.09	
Virtua Fighter,8.0,1.07	
Virtua Striker 2,4.1,0.32	
Virtua Striker 2002,5.1,0.05	
Virtua Tennis 2009,6.6,1.09	
Virtua Tennis 3,7.7,1.17	
Virtua Tennis 4,7.0,0.88	
Virtua Tennis,6.975,0.18	
Virtual Chess 64,7.7,0.06	
Virtual Kasparov,6.5,0.02	
Virtual Pool 64,8.0,0.1	
Virtual Pool,7.0,0.51	
Virtual Villagers: A New Home,8.0,0.05	
Virus,7.5,0.08	
Volleyball,3.0,2.15	
Voodoo Vince,7.6,0.12	
WCW Backstage Assault,3.0,0.21	
WCW Mayhem,7.66666666667,2.01	
WCW Nitro,5.5,2.09	
WCW/NWO Thunder,6.6,1.69	
WRC: World Rally Championship,8.7,0.25	
WTA Tour Tennis,4.575,0.08	
WTF: Work Time Fun,6.4,0.04	
WWE '12,9.0,2.81	
WWE '13,8.4,2.83	
WWE 2K14,8.7,2.32	
WWE 2K15,6.63333333333,3.23	
WWE 2K16,8.8,2.86	
WWE All Stars,7.0,1.5	
WWE Crush Hour,6.35,0.43	
WWE Day of Reckoning 2,8.5,0.34	
WWE Day of Reckoning,8.3,0.45	
WWE Raw 2,9.1,0.56	
WWE Road to WrestleMania X8,7.0,0.27	
WWE SmackDown vs. Raw 2009,7.41666666667,4.88	
WWE SmackDown vs. Raw 2010,7.22857142857,5.21	
WWE SmackDown vs. Raw 2011,7.875,3.54	
WWE SmackDown! Here Comes the Pain,9.1,2.8	
WWE SmackDown! Shut Your Mouth,8.2,3.02	
WWE SmackDown! vs. Raw,8.4,2.83	
WWE Survivor Series,6.0,0.13	
WWE WrestleMania 21,6.0,0.45	
WWF Attitude,8.33333333333,2.47	
WWF No Mercy,9.0,1.5	
WWF SmackDown! Just Bring It,7.8,2.79	
WWF Wrestlemania: The Arcade Game,6.25,0.06	
WWII Aces,4.5,0.29	
Wacky Races: Crash & Dash,4.1,0.51	
Wakeboarding Unleashed Featuring Shaun Murray,8.0,0.23	
Wallace & Gromit in Project Zoo,6.7,0.33	
Walt Disney World Quest: Magical Racing Tour,7.5,0.45	
Wanted: Weapons of Fate,7.3,0.67	
War Gods,4.15,0.32	
War of the Monsters,8.9,0.54	
WarTech: Senko no Ronde,5.1,0.04	
Warcraft III: Reign of Chaos,9.3,0.13	
Warcraft III: The Frozen Throne,9.0,1.54	
Warhammer Online: Age of Reckoning,9.0,0.02	
Warhammer: Battle March,5.8,0.11	
Warhammer: Dark Omen,7.0,0.04	
Warhammer: Mark of Chaos,8.0,0.03	
Warhawk,8.75,1.52	
Wario Land 3,9.0,2.2	
Wario Land 4,9.0,2.26	
Wario Land II,9.0,1.48	
Wario Land: Shake It!,8.4,1.17	
Wario World,7.1,0.44	
Wario: Master of Disguise,6.0,0.66	
Warpath: Jurassic Park,5.5,0.28	
Warriors Orochi 2,4.56666666667,0.48	
Warriors Orochi 3 Hyper,7.0,0.08	
Warriors Orochi 3,8.5,1.15	
Warriors Orochi,6.125,1.27	
Warriors of Might and Magic,4.33333333333,0.3	
Warriors: Legends of Troy,6.0,0.25	
Warship Gunner 2,7.0,0.03	
Warzone 2100,7.75,5.01	
Wasteland 2,8.4,0.25	
Watch Dogs,8.22,9.49	
Wave Race 64,9.35,2.94	
Wave Race: Blue Storm,9.2,0.6	
Wave Rally,7.1,0.27	
Way of the Samurai 2,6.0,0.33	
Way of the Samurai 3,6.5,0.73	
Way of the Samurai 4,5.5,0.2	
Way of the Samurai,7.8,0.51	
Wayne Gretzky's 3D Hockey '98,5.8,0.3	
Wayne Gretzky's 3D Hockey,7.1,0.53	
We Cheer 2,6.5,0.26	
We Love Golf!,7.4,0.25	
We Ski & Snowboard,5.4,0.9	
We Ski,6.0,1.7	
Wedding Dash,7.7,0.21	
Wet,6.6,0.63	
Wetrix,8.1,0.08	
Whac-A-Mole,5.0,0.09	
Whacked!,6.6,0.09	
What's Cooking? Jamie Oliver,4.9,0.23	
Wheel of Fortune,6.35,2.94	
Where the Wild Things Are,5.15,0.48	
Whiplash,7.0,0.19	
Whirl Tour,5.1,0.27	
Whiteout,5.5,0.05	
Wii Fit Plus,8.2,22.0	
Wii Fit U,7.5,0.89	
Wii Fit,8.0,22.72	
Wii Music,5.0,3.27	
Wii Party U,7.5,1.77	
Wii Party,7.0,8.49	
Wii Play: Motion,4.0,0.95	
Wii Sports Club,8.0,0.4	
Wii Sports Resort,7.7,33.0	
Wii Sports,7.5,82.74	
Wild 9,8.5,0.24	
Wild ARMs 2,6.0,0.67	
Wild ARMs 3,7.9,0.62	
Wild ARMs 4,7.8,0.14	
Wild ARMs 5,7.3,0.28	
Wild ARMs XF,5.8,0.14	
Wild ARMs,8.0,0.95	
Wild Earth: African Safari,5.0,0.14	
Wild Wild Racing,7.8,0.21	
WinBack: Covert Operations,7.65,0.5	
Wing Commander IV: The Price of Freedom,4.0,0.09	
Wing Island,5.0,0.05	
Wings of War,6.6,0.06	
Winning Eleven: Pro Evolution Soccer 2007,7.875,5.53	
Winter Sports 2: The Next Challenge,4.2,0.62	
Winx Club: Mission Enchantix,5.5,0.06	
WipEout 3,9.1,0.34	
WipEout 64,9.1,0.43	
WipEout Fusion,9.0,0.25	
WipEout HD Fury,9.2,0.08	
WipEout Pulse,8.8,0.81	
WipEout Pure,9.3,1.04	
WipEout XL,9.0,0.25	
WipEout,7.5,0.47	
WireWay,5.85,0.11	
Without Warning,4.0,0.04	
Wizardry: Tale of the Forsaken Land,7.2,0.09	
Wizards of Waverly Place,5.0,0.87	
Wolfenstein,7.2,1.25	
Wolfenstein: The New Order,7.8,3.63	
Wolfenstein: The Old Blood,7.0,0.65	
Women's Volleyball Championship,2.0,0.03	
Wonder Pets! Save the Animals!,4.0,0.36	
Woody Woodpecker Racing,5.5,0.11	
WordJong Party,7.3,0.18	
WordJong,7.5,0.16	
Wordfish,6.2,0.08	
Wordmaster,5.8,0.09	
World Championship Cards,3.2,0.2	
World Championship Poker 2: Featuring Howard Lederer,6.83333333333,0.57	
World Championship Poker,6.5,1.63	
World Championship Poker: Deluxe Series,7.0,0.08	
World Cup 98,8.4,0.58	
World Cup Golf: Professional Edition,5.0,0.13	
World Destruction League: Thunder Tanks,5.75,0.34	
World Driver Championship,8.8,0.17	
World Heroes Anthology,5.3,0.01	
World Poker Tour,7.0,0.32	
World Racing,7.0,0.07	
World Series Baseball 2K3,9.05,0.4	
World Series of Poker 2008: Battle for the Bracelets,7.45,0.49	
World Series of Poker,3.45,0.98	
World Soccer Winning Eleven 6 International,9.0,2.99	
World Soccer Winning Eleven 7 International,9.1,2.9	
World Soccer Winning Eleven 8 International,9.4,3.94	
World Soccer Winning Eleven 9,8.46666666667,4.5	
World Sports Competition,6.5,0.03	
World Tour Soccer 06,7.7,0.08	
World Tour Soccer 2002,8.1,0.14	
World Tour Soccer 2003,8.2,0.14	
World Tour Soccer 2005,7.6,0.16	
World Tour Soccer 2006,6.5,0.17	
World Tour Soccer,7.4,1.07	
World in Conflict,9.3,0.04	
World of Goo,9.375,0.04	
World of Outlaws: Sprint Cars 2002,7.3,0.48	
World of Outlaws: Sprint Cars,4.5,0.18	
World of Tanks,7.75,0.29	
World of Warcraft,9.1,6.28	
World of Warcraft: Cataclysm,9.0,2.08	
World of Warcraft: Legion,9.1,0.29	
World of Warcraft: Mists of Pandaria,8.7,1.83	
World of Warcraft: The Burning Crusade,8.8,4.09	
World of Warcraft: Warlords of Draenor,9.0,0.48	
World of Warcraft: Wrath of the Lich King,9.0,1.32	
World's Scariest Police Chases,6.0,0.36	
WorldShift,5.0,0.02	
Worldwide Soccer Manager 2009,7.9,1.15	
Worms 3D,7.075,0.25	
Worms 4: Mayhem,6.95,0.04	
Worms Armageddon,8.45,1.1	
Worms Blast,6.43333333333,0.06	
Worms Reloaded,8.5,0.05	
Worms World Party,8.1,0.07	
Worms,7.25,0.05	
Worms: A Space Oddity,7.4,0.08	
Worms: Open Warfare 2,8.5,0.81	
Worms: Open Warfare,6.5,0.86	
Wrath Unleashed,7.7,0.12	
Wrecking Crew,7.0,0.51	
Wu-Tang: Shaolin Style,8.0,0.48	
X Rebirth,4.3,0.08	
X-Blades,6.0,0.28	
X-COM: UFO Defense,9.0,0.09	
X-Men Legends II: Rise of Apocalypse,8.38333333333,1.61	
X-Men Legends,8.375,3.36	
X-Men Origins: Wolverine,4.85,0.82	
X-Men vs. Street Fighter,6.0,0.68	
X-Men: Children of the Atom,3.5,0.31	
X-Men: Destiny,4.125,0.66	
X-Men: Mutant Academy 2,8.3,0.72	
X-Men: Next Dimension,6.96666666667,0.71	
X-Men: Reign of Apocalypse,7.0,0.28	
X-Men: The Official Game,5.71428571429,1.01	
X2: Wolverine's Revenge,6.98,1.17	
X3: Terran Conflict,8.0,0.03	
XCOM 2,9.3,0.26	
XCOM: Enemy Unknown,8.275,1.96	
XIII,8.14,0.91	
Xbox Music Mixer,4.0,0.35	
Xena: Warrior Princess,6.5,0.6	
Xenoblade Chronicles X,8.2,0.84	
Xenoblade Chronicles,8.85,1.54	
Xenogears,9.5,1.46	
Xenosaga Episode I: Der Wille zur Macht,8.8,1.74	
Xevious 3D/G+,8.0,0.14	
Xevious,6.0,1.52	
Xiaolin Showdown,5.75,0.11	
Yaiba: Ninja Gaiden Z,5.6,0.15	
Yakuza 2,8.5,1.09	
Yakuza 3,8.5,1.13	
Yakuza,8.2,0.91	
Yakuza: Dead Souls,5.0,0.61	
Yanya Caballista: City Skater,4.0,0.05	
Yard Sale Hidden Treasures: Sunnyville,7.0,0.12	
Yggdra Union: We'll Never Fight Alone,7.75,0.13	
Yoshi Touch & Go,8.8,0.39	
Yoshi's Cookie,6.0,2.8	
Yoshi's Island DS,8.0,2.8	
Yoshi's New Island,7.9,1.36	
Yoshi's Story,6.5,2.85	
Yoshi's Woolly World,7.4,1.29	
Yoshi,5.0,2.48	
You Don't Know Jack,7.3,1.09	
You're in the Movies,4.2,0.48	
Young Justice: Legacy,4.8,0.16	
Your Shape: Fitness Evolved 2012,7.5,1.17	
Your Shape: Fitness Evolved,7.0,1.33	
Ys I & II Chronicles,6.5,0.09	
Ys Seven,8.0,0.22	
Ys: Memories of Celceta,7.5,0.29	
Ys: The Ark of Napishtim,6.7,0.18	
Yu-Gi-Oh! 5D's Wheelie Breakers,7.5,0.1	
Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,7.5,0.42	
Yu-Gi-Oh! Capsule Monster Coliseum,5.9,0.44	
Yu-Gi-Oh! Destiny Board Traveler,3.5,0.45	
Yu-Gi-Oh! Reshef of Destruction,5.5,0.56	
Yu-Gi-Oh! The Dawn of Destiny,5.0,0.31	
Yu-Gi-Oh! The Eternal Duelist Soul,8.0,2.07	
Yu-Gi-Oh! The Falsebound Kingdom,3.5,0.71	
Yu-Gi-Oh! World Championship 2007,7.8,0.05	
Yu-Gi-Oh! World Championship 2008,7.5,0.28	
Yu-Gi-Oh! World Championship Tournament 2004,7.5,0.56	
Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,8.0,0.95	
Zack & Wiki: Quest for Barbaros' Treasure,9.0,0.42	
Zatch Bell! Mamodo Fury,3.0,0.04	
Zelda II: The Adventure of Link,8.5,4.38	
Zendoku,5.0,0.06	
Zero Divide,5.0,0.06	
Zero Escape: Virtue's Last Reward,9.5,0.03	
Zoey 101: Field Trip Fiasco,3.5,0.02	
Zoids Assault,4.8,0.09	
Zoids: Battle Legends,5.0,0.15	
ZombiU,6.3,1.07	
Zone of the Enders HD Collection,7.0,0.63	
Zone of the Enders,7.5,0.75	
Zone of the Enders: The 2nd Runner,8.6,0.41	
Zone of the Enders: The Fist of Mars,6.3,0.06	
Zoo Hospital,6.15,0.21	
Zoo Keeper,7.0,0.17	
Zoo Tycoon 2 DS,7.0,0.3	
Zoo Tycoon 2,7.5,0.06	
Zoo Tycoon DS,4.0,1.0	
Zoo Tycoon,5.5,0.03	
Zoo Vet: Endangered Animals,6.5,0.03	
ZooCube,6.13333333333,0.07	
Zoop,5.0,0.05	
Zubo,7.5,0.12	
de Blob 2,7.875,0.66	
de Blob,8.2,0.97	
